Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit (CPC),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","300","Grèce","674","Disponibilité de protéines en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","9.64","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","308","Grenade","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","534","E","Valeur estimée"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","308","Grenade","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","5129.04","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","308","Grenade","664","Disponibilité alimentaire (Kcal/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","Kcal/personne/jour","123.74","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","308","Grenade","674","Disponibilité de protéines en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","9.14","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","320","Guatemala","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","427583","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","320","Guatemala","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","125364.69","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","320","Guatemala","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","1155.62","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","320","Guatemala","664","Disponibilité alimentaire (Kcal/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","Kcal/personne/jour","85.14","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","320","Guatemala","674","Disponibilité de protéines en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","7.3","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","324","Guinée","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","12383.73","I","Valeur imputée"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","324","Guinée","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","49447.34","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","324","Guinée","664","Disponibilité alimentaire (Kcal/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","Kcal/personne/jour","7.68","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","324","Guinée","674","Disponibilité de protéines en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","0.77","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","624","Guinée-Bissau","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","3155.02","I","Valeur imputée"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","624","Guinée-Bissau","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","2776.88","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","624","Guinée-Bissau","664","Disponibilité alimentaire (Kcal/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","Kcal/personne/jour","10.07","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","624","Guinée-Bissau","674","Disponibilité de protéines en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","1.02","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","328","Guyana","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","42748","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","328","Guyana","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","3.16","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","328","Guyana","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","0.44","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","328","Guyana","664","Disponibilité alimentaire (Kcal/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","Kcal/personne/jour","175","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","328","Guyana","674","Disponibilité de protéines en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","12.93","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","332","Haïti","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","8707.07","I","Valeur imputée"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","332","Haïti","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","108291.79","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","332","Haïti","664","Disponibilité alimentaire (Kcal/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","Kcal/personne/jour","35.42","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","332","Haïti","674","Disponibilité de protéines en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","3.04","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","340","Honduras","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","193527.46","I","Valeur imputée"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","340","Honduras","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","17786.15","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","340","Honduras","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","1069.05","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","340","Honduras","664","Disponibilité alimentaire (Kcal/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","Kcal/personne/jour","91.15","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","340","Honduras","674","Disponibilité de protéines en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","6.73","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","348","Hongrie","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","354480","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","348","Hongrie","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","60797.72","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","348","Hongrie","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","118542.09","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","348","Hongrie","664","Disponibilité alimentaire (Kcal/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","Kcal/personne/jour","61.54","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","348","Hongrie","674","Disponibilité de protéines en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","7.35","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","090","Îles Salomon","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","279.1","I","Valeur imputée"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","090","Îles Salomon","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","3732.02","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","090","Îles Salomon","664","Disponibilité alimentaire (Kcal/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","Kcal/personne/jour","14.52","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","090","Îles Salomon","674","Disponibilité de protéines en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","1.46","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","356","Inde","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","3550635.77","E","Valeur estimée"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","356","Inde","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","163.06","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","356","Inde","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","3105.27","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","356","Inde","664","Disponibilité alimentaire (Kcal/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","Kcal/personne/jour","8.59","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","356","Inde","674","Disponibilité de protéines en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","0.87","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","360","Indonésie","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","3707876","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","360","Indonésie","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","4.96","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","360","Indonésie","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","260.41","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","360","Indonésie","664","Disponibilité alimentaire (Kcal/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","Kcal/personne/jour","45.3","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","360","Indonésie","674","Disponibilité de protéines en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","4.57","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","364","Iran (République islamique d')","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","2219155.33","I","Valeur imputée"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","364","Iran (République islamique d')","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","3010.52","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","364","Iran (République islamique d')","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","50000","E","Valeur estimée"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","364","Iran (République islamique d')","664","Disponibilité alimentaire (Kcal/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","Kcal/personne/jour","89.98","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","364","Iran (République islamique d')","674","Disponibilité de protéines en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","9.21","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","368","Iraq","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","156549","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","368","Iraq","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","13050","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","368","Iraq","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","2144.36","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","368","Iraq","664","Disponibilité alimentaire (Kcal/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","Kcal/personne/jour","16.89","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","368","Iraq","674","Disponibilité de protéines en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","1.73","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","372","Irlande","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","152140","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","372","Irlande","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","51871.31","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","372","Irlande","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","79975.91","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","372","Irlande","664","Disponibilité alimentaire (Kcal/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","Kcal/personne/jour","56.81","T","Chiffre non officiel"
